post_type,post_id,codice_electa,post_title,anno_opera,tax_materiali,misure_opera,tax_tipologia_opera,tax_tipo_opera,tax_subtipo_opera,esemplari_opera,file_immagine,id_import,codice_opera,post_status
catalogo,11077,1970 48,Le couple / (The Couple),1970,brass,101 x 28 x 26 cm,Sculptures,,, ,1970_48.jpg,11077,1077,publish
catalogo,11078,1969 55,Tema e variazioni III / (Theme and Variations III),1969 (72),gold on stainless steel base,30 x 88 x 14 cm,Sculptures,,,Edition of 3 + 3 AP,1969_55.jpg,11078,1078,publish
catalogo,11080,1978 2,Gli effimeri / (The Ephemerals),1978,brass and fabric,128 x 100 x 48 cm,Sculptures,,, ,1978_2.jpg,11080,1080,publish
catalogo,11081,1978 49,Pasiphae visita il Minotauro / (Pasiphae Visiting the Minotaur),1977 + 1978,"painted wood, brass, iron, fabric and painted terracotta",69 x 80 x 50 cm,Sculptures,,, ,1978_49.jpg,11081,1081,publish
catalogo,11082,1978 40,Scultura 26 / (Sculpture 26),1978,silver (prototype),"28,5 x 19 x 8 cm",Sculptures,,,,1978_40.jpg,11082,1082,publish
catalogo,11087,1976 11,Giocando / (Playing),1976,brass and stainless steel,"84 x 27,5 x 17,5 cm ",Sculptures,,,,1976_11.jpg,11087,1087,publish
catalogo,11093,1977 26,Beatrice C.,1977,"brass, fabric and paper","108 x 48,5 x 24 cm",Sculptures,,, ,1977_26.jpg,11093,1093,publish
catalogo,11095,1973 76,Contrappunto X / (Counterpoint X),1973 (1974),gold and silver,"25,5 x 25 x 8,5 cm",Sculptures,,,Edition of 3 + 1 AP,1973_76.jpg,11095,1095,publish
catalogo,11096,1973 78,Le scale di Giacobbe / (Jacob's Ladder),1973 (1974),stainless steel,"90 x 36 x 16,5 cm",Sculptures,,,,1973_78.jpg,11096,1096,publish
catalogo,11098,1973 60,La piuma / (The Feather),1973,gold on plexiglass base,47 x 24 x 18 cm,Sculptures,,,Edition of 3 + 1 AP,1973_60.jpg,11098,1098,publish
catalogo,11099,1971 51,La sequenza / (The Sequence),1971,stainless steel,50 x 157 x 66 cm,Scultura,,,,1971_51.jpg,11099,1099,publish
catalogo,11101,1971 53 ,Canone fisso / (Fixed Canon),1971,gold,22 x 22 x 22 cm,Scultura,,,Edition of 3 + 1 AP,1971_53_.jpg,11101,1101,publish
catalogo,11105,1969 22,Gli specchi / (The Mirrors),1969,"painted terracotta, mirror, brass and glazed ceramic",45 x 45 cm,Little Theaters,,,,1969_22.jpg,11105,1105,publish
catalogo,11108,1969 23,Fuochi d'artificio / (Fireworks),1969,"painted terracotta, paper and brass","52,8 x 39,2 x 13 cm",Little Theaters,,, ,1969_23.jpg,11108,1108,publish
catalogo,11109,1976 47,L'ariete / (Aries),circa 1976,"brass, copper and fabric",114 x 58 x 22 cm,Sculptures,,,,1976_47.jpg,11109,1109,publish
catalogo,11110,1979 28,Carro di fieno / (Hay Cart),1979,brass  ,"37,5 x 27 x 16,5 cm",Sculptures,,,Edition of 4,1979_28.jpg,11110,1110,publish
catalogo,11111,1984 8,Il grande pesce appare / (The Great Fish Appears),1984,brass and glass,73 x 57 x 35 cm,Sculptures,,,,1984_8.jpg,11111,1111,publish
catalogo,11112,1984 10,Il gioco delle coppie / (The Game of Pairs),1984,brass and cement fiber,47 x 59 x 22 cm (sul Cat. Gen. 49 x 56 x 17 cm),Sculptures,,, ,1984_10.jpg,11112,1112,publish
catalogo,11113,1977 14,Visita / (Visit),1977,brass and fabric,71 x 70 x 21 cm,Sculptures,,,,1977_14.jpg,11113,1113,publish
catalogo,11114,1980 5,Geisha col cappello a foggia di giudizio di Paride / (Geisha with hat in the style of the Judgement of Paris),1980,brass and painted fabric,83 x 30 x 15 cm,Sculptures,,,,1980_5.jpg,11114,1114,publish
catalogo,11116,1970 47,Al di là / (Beyond),1970,brass,"131,5 x 37,5 x 31,5 cm",Sculptures,,,,1970_47.jpg,11116,1116,publish
catalogo,11118,1979 31,Notte di Walpurga / (Night of Walpurga),1979,brass and fabric,110 x 103 x 30 cm,Sculptures,,,,1979_31.jpg,11118,1118,publish
catalogo,11119,1980 9,Nella notte / (Into the Night),1980,"brass, fabric, plaster and stainless steel",55 x 44 x 20 cm,Sculptures,,, ,1980_9.jpg,11119,1119,publish
catalogo,11121,1983 20,Folies (Casinò de Paris) / Folies (Casino of Paris),1983,"brass, fabric, wool and painted paper",68 x 45 x 23 cm,Sculptures,,,,1983_20.jpg,11121,1121,publish
catalogo,11125,1974 5,La straniera / (The Foreign Lady),1974,brass and painted rope,196 x 67 x 62 cm,Sculptures,,,,1974_5.jpg,11125,1125,publish
catalogo,11126,1971 63,Scultura H (La clavicola) / Sculpture H (The Collarbone),1971,stainless steel,70 x 58 x 7 cm,Sculptures,,,Edition of 2,1971_63.jpg,11126,1126,publish
catalogo,11127,1976 4,Pioggia d'estate / (Summer Rain),1976,brass and fabric,123 x 56 x 60 cm,Sculptures,,,,1976_4.jpg,11127,1127,publish
catalogo,11129,1973 68,Salomone / (Solomon),1973,stainless steel  ,73 x 48 x 22 cm,Sculptures,,,Edition of 3 ,1973_68.jpg,11129,1129,publish
catalogo,11130,1972 67,Tema e variazioni V / (Theme and Variations V),1972,gold,53 x 80 x 40 cm,Sculptures,,,Edition of 3 + 1 AP,1972_67.jpg,11130,1130,publish
catalogo,11131,1974 50,Contrappunto XI / (Counterpoint XI),1974 (1984),brass,50 x 50 x 15 cm,Sculptures,,,Edition of 4,1974_50.jpg,11131,1131,publish
catalogo,11132,1970 45,Tema e variazioni IV / (Theme and Variations IV),1970 (1971),brass,170 x 37 x 35 cm (each element),Sculptures,,,,1970_45.jpg,11132,1132,publish
catalogo,11133,1972 44/44-1,La danza / (The Dance),1972,gold and plexiglas,50 x 62 x 13 cm,Sculptures,,,Edition of 4 + 1 AP,1972_44/44-1.jpg,11133,1133,publish
catalogo,11135,1972 5,Balzac,1972,"painted terracotta, fabric and brass","28,1 x 42,8 x 8,7 cm",Little Theaters,,,,1972_5.jpg,11135,1135,publish
catalogo,11136,1971 68,Contrappunto VII / (Counterpoint VII),1971 (1972),stainless steel  ,100 x 100 x 26 cm,Sculptures,,,Edition of 3 + 1 AP,1971_68.jpg,11136,1136,publish
catalogo,11139,1969 50,Arte del contrappunto plastico n. 1 / (Art of the Plastic Counterpoint No. 1),1969 (1972),stainless steel,270 x 1080 cm,Scultura,,,,1969_50.jpg,11139,1139,publish
catalogo,11140,1971 73,Tre tempi / (Three Times),1971 (1986),brass ,60 x 60 x 15 cm n,Sculptures,,,Edition of 4,1971_73.jpg,11140,1140,publish
catalogo,11144,1971 45,La foresta II / (The Forest II),1971,stainless steel  ,55 x 95 x 22 cm,Sculptures,,,Edition of 2,1971_45.jpg,11144,1144,publish
catalogo,11146,1973 50,L'indifferente / (The Indifferent),1973,stainless steel and nylon thread,21 x 33 x 7 cm,Sculptures,,,"Edition of 45 + 1 AP 

",1973_50.jpg,11146,1146,publish
catalogo,11147,1971 44,Contrappunto VIII / (Counterpoint VIII),1971,stainless steel,60 x 240 x 26 cm,Sculptures,,, ,1971_44.jpg,11147,1147,publish
catalogo,11150,1973 61,La coscienza inquieta / (The Uneasy Conscience),1973,brass and mirror,90 x 47 x 40 cm,Sculptures,,,,1973_61.jpg,11150,1150,publish
catalogo,11152,1969 43,Scultura B (I Dioscuri) / Sculpture B (Dioscuri),1969,iron,260 x 80 x 62 cm,Sculptures,,,,1969_43.jpg,11152,1152,publish
catalogo,11158,1973 53,Magnificat,1973,"painted terracotta, fabric, brass and bronze",71 x 53 x 11 cm,Little Theaters,,, ,1973_53.jpg,11158,1158,publish
catalogo,11161,1974 4,8 giugno 1901 / (8th June 1901),1974,brass and bronze,77 x 90 x 25 cm,Sculptures,,, ,1974_4.jpg,11161,1161,publish
catalogo,11162,1978 14,Il viaggio delle novizie / (The Journey of Novices),1978,brass and painted fabric,104 x 110 x 49 cm,Sculptures,,,,1978_14.jpg,11162,1162,publish
catalogo,11165,1972 52,Contrappunto libero / (Free Counterpoint),1972,gold,"32 x 9 x 5,5 cm",Sculptures,,,Edition of 3 + 1 AP,1972_52.jpg,11165,1165,publish
catalogo,11166,1969 1,La bestia sonnambula / (The Sleepwalker Beast),1969,brass,45 x 24 x 16 cm,Scultptures,,,,1969_1.jpg,11166,1166,publish
catalogo,11167,1985 11,Senza titolo / (Untitled),1985,brass (prototype),"53 x 11 x 9,5 cm (first element); 47 x 10,5 x 9 cm (second element); 33 x 40 x 8 cm (third element)",Sculptures,,,,1985_11.jpg,11167,1167,publish
catalogo,11168,1971 40,Equilibri / (Balances),1971,gold and varnish (on plexiglass or stainless steel base)   ,49 x 43 x 15 cm,Sculptures,,,Edition of 3 + 1 AP,1971_40.jpg,11168,1168,publish
catalogo,11170,1973 40,Clorinda ,1973,"brass, copper and painted fabric",208 x 115 x 45 cm,Sculptures,,,,1973_40.jpg,11170,1170,publish
catalogo,11171,1973 49,La tempesta / (The Storm),1973,gold and golden silver,30 x 75 x 9 cm,Sculptures,,,Edition of 3 + 1 AP,1973_49.jpg,11171,1171,publish
catalogo,11175,1969 30,Il sacco / (The Sack),1969,"brass, ceramica smaltata",112 x 26 x 19 cm,Sculptures,,,,1969_30.jpg,11175,1175,publish
catalogo,11176,1969 58,Tema e variazioni II / (Theme and Variations II),1969 (1981),stainless steel and copper,600 cm,Sculptures,,, ,1969_58.jpg,11176,1176,publish
catalogo,11177,1972 18,Monumento al nulla / (Monument to Nothing),1972,"rame, stainless steel","128 x 99,6 x 46 cm",Sculptures,,, ,1972_18.jpg,11177,1177,publish
catalogo,11178,1972 74,Dissonanze armoniose / (Harmonic Dissonances),1972 (1973),gold and silver,30 x 30 x 10 cm,Sculptures,,,3 es. + 1 p.a.,1972_74.jpg,11178,1178,publish
catalogo,11181,1971 60,Scultura 21/A (da un disegno del 1935) / Sculpture 21/A (from a 1935 Drawing),1971,stainless steel  ,40 x 22 x 19 cm,Sculptures,,,Edition of 6,1971_60.jpg,11181,1181,publish
catalogo,11182,1975 9,Canone variato V / (Varied Canon V),1975,brass,71 x 136 x 10 cm,Sculptures,,,,1975_9.jpg,11182,1182,publish
catalogo,11183,1978 5,L'arcobaleno in casa / (Rainbow inside Home),1978,"painted terracotta, paper, painted paper, fabric and brass","42,5 x 41,5 x 9 cm",Little Theaters,,,,1978_5.jpg,11183,1183,publish
catalogo,11185,1973 80,I magnifici sette. Variazione n. 2 / (The Magnificent Seven. Variation No. 2),1973 (1984),brass  ,49 x 12 x 13 cm,Sculptures,,,Edition of 20 + 1 AP,1973_80.jpg,11185,1185,publish
catalogo,11187,1975 15,Triangolo / (Triangle),1975,brass  ,"40 x 28 x 12,5 cm",Sculptures,,,Edition of 10 + 3 AP,1975_15.jpg,11187,1187,publish
catalogo,11188,1979 6,La danza della sposa / (The Bride's Dance),1979,"brass, tulle and painted fabric",118 x 42 x 26 cm,Sculptures,,, ,1979_6.jpg,11188,1188,publish
catalogo,11191,1975 51,Le scale / (The Stairs),1975,stainless steel on wood base ,60 x 148 x 50 cm,Sculptures,,,,1975_51.jpg,11191,1191,publish
catalogo,11193,1976 38,Proserpina - Persefone trasognata sorella di se stessa / (Proserpina - Persephone Dreamy Sister of Herself),1976,"painted wood, brass and plaster","65,1 x 80,3 x 12,7 cm",Little Theaters,,,,1976_38.jpg,11193,1193,publish
catalogo,11195,1969 52,Tema e variazioni II. Variazione n. 6 / (Theme and Variations II. Variation No. 6),1969 (1970),brass,"69,5 x 16 x 11,5 cm",Sculptures,,,,1969_52.jpg,11195,1195,publish
catalogo,11196,1980 10,"Il vecchio Zeus, ormai trasparente, davanti alla sua capanna aspetta il tramonto / (Old Zeus, already transparent, wainting fort he sunset in front of his hut)",1980,brass,88 x 59 x 46 cm,Sculptures,,, ,1980_10.jpg,11196,1196,publish
catalogo,11197,1974 42,Paesaggio dimenticato (da un disegno del 1934) / Forgotten Landscape (from a 1934 Drawing),1974,white plexiglass ,100 x 52 x 35 cm,Sculptures,,,,1974_42.jpg,11197,1197,publish
catalogo,11198,1972 27,Quartetto / (Quartet),1972,brass (prototype),51 x 70 x 15 cm,Sculptures,,,,1972_27.jpg,11198,1198,publish
catalogo,11201,1978 6,Un racconto / (A Story),1978,"painted terracotta, plaster, brass, plastic, glazed ceramic, fabric and bronze","58,2 x 30,5 x 7 cm",Little Theaters,,,,1978_6.jpg,11201,1201,publish
catalogo,11202,1979 5,A tentoni / (Fumble),1979,"painted terracotta, brass, galzed ceramic and paper ","33,5 x 26,7 x 7 cm",Little Theaters,,, ,1979_5.jpg,11202,1202,publish
catalogo,11205,1980 26,Ermetica / (Hermetic),1980,brass and painted fabric,82 x 29 x 25 cm,Sculptures,,,,1980_26.jpg,11205,1205,publish
catalogo,11207,1974 11,Carro rovesciato / (Overturned Cart),1974,brass,107 x 73 x 31 cm,Sculptures,,,,1974_11.jpg,11207,1207,publish
catalogo,11211,1971 61,Scultura H (La grande clavicola) / Sculpture H (The Great Collarbone),1971,stainless steel,400 x 165 x 40 cm,Sculptures,,, ,1971_61.jpg,11211,1211,publish
catalogo,11212,1970 41,Contrappunto IV / (Counterpoint IV),1970 (1972),gold and stainless steel  ,"25 x 25 x 8,5 cm",Sculptures,,,Edition of 3 + 1 AP,1970_41.jpg,11212,1212,publish
catalogo,11220,1969 24,La vergine II / (The Vergin II),1969,"painted terracotta, brass and painted shells",40 x 30 x 8 cm,Little Theaters,,,,1969_24.jpg,11220,1220,publish
catalogo,11221,1971 59,Scultura 21/A (da un disegno del 1935) / Sculpture 21/A (from a 1935 Drawing),1971,stainless steel  ,"20 x 10,5 x 9 cm",Sculptures,,,Edition of 6 + 1 AP,1971_59.jpg,11221,1221,publish
catalogo,11222,1969 63,Tema e variazioni III. Variazione n. 6 / (Theme and Variations III. Variation No. 6),1969 (1984),golden brass ,45 x 18 x 11 cm,Sculptures,,,Edition of 20 + 3 AP,1969_63.jpg,11222,1222,publish
catalogo,11224,1974 8,La medusa allo specchio / (The Jellyfish at the Mirror),1974,brass and painted fabric,136 x 50 x 65 cm,bas reliefs,plaster/others,,,1974_8.jpg,11224,1224,publish
catalogo,11225,1973 10,Contrappunto domestico / (Domestic Counterpoint),1973,stainless steel ,220 x 270 x 30 cm,Sculptures,,,Edition of 2,1973_10.jpg,11225,1225,publish
catalogo,11226,1976 67,Le torri della città invisibile / (The Towers of the Invisible City),1976 (1980),brass,1) 240 x 73 x 53 cm; 2) 248 x 73 x 63 cm; 3) 247 x 73 x 56 cm; 4) 238 x 71 x 63 cm;,Sculptures,,,,1976_67.jpg,11226,1226,publish
catalogo,11232,1979 7,Il sole ci guarda / (The Sun looks at us),1979,"brass, painted fabric and bronze","116 x 77,7 x 31,5 cm",Sculptures,,,  ,1979_7.jpg,11232,1232,publish
catalogo,11233,1985 1,L'acrobata si avvia / (The Acrobat Proceeds),1985,"terracotta, fabric, brass and bronze","59 x 38,5 x 15 cm",Little Theaters,,, ,1985_1.jpg,11233,1233,publish
catalogo,11234,1973 63,Sei di cuori / (Six of Hearts),1973,stainless steel  ,71 x 25 x 41 cm,Sculptures,,,Edition of 3 + 1 AP,1973_63.jpg,11234,1234,publish
catalogo,11235,1970 46,Tema e variazioni IV / (Theme and Variations IV),1970 (1971),gold on stainless steel base,"50,5 x 103 x 14 cm",Sculptures,,,Edition of 3 + 1 AP,1970_46.jpg,11235,1235,publish
catalogo,11236,1971 17,Un folle amore / (A crazy Love),1971,brass,130 x 145 x 10 cm,Sculptures,,,,1971_17.jpg,11236,1236,publish
catalogo,11240,1976 9,Il sole dell'Apocalisse / (The Sun of the Apocalypse),1976,brass,104 x 42 x 40 cm,Sculptures,,,,1976_9.jpg,11240,1240,publish
catalogo,11241,1978 50,I pesci / (The Fishes),1976 + 1978,"brass, glazed copper ",110 x 64 x 30 cm,Sculptures,,, ,1978_50.jpg,11241,1241,publish
catalogo,11246,1969 38,Tema e variazioni II / (Theme and Variations II),1969,brass on stainless steel base (prototype),"30 x 127,5 x 12 cm",Sculptures,,, ,1969_38.jpg,11246,1246,publish
catalogo,11250,1968 10,La torre di Babele / (The Tower of Babel),1968,brass,98 x 62 x 39 cm,Sculptures,,, ,1968_10.jpg,11250,1250,publish
catalogo,11252,1972 51,Contrappunto libero / (Free Counterpoint),1972,copper,215 x 53 x 53 cm,Sculptures,,,Edition of 2 + 1 AP,1972_51.jpg,11252,1252,publish
catalogo,11253,1974 2,Il colore della notte / (The Colour of the Night),1974,"brass, painted fabric",191 x 81 x 60 cm,Sculptures,,, ,1974_2.jpg,11253,1253,publish
catalogo,11254,1979 3,Chi riceve gli ultimi sospiri delle farfalle? / (Who gathers the Last Sighs of the Butterflies?),1979,brass,72 x 54 x 45 cm,Sculptures,,, ,1979_3.jpg,11254,1254,publish
catalogo,11259,1984 20,"Buona notte, bambini / (Good Night, Kids)",1984,"terracotta, glazed cermic and painted paper","36,5 x 31,9 x 9,5 cm",Little Theaters,,,,1984_20.jpg,11259,1259,publish
catalogo,11261,1972 43,La danza / (The Dance),1972,brass and plexiglas  ,50 x 62 x 13 cm,Sculptures,,,  ,1972_43.jpg,11261,1261,publish
catalogo,11264,1974 45,La notte / (The Night),1974,"painted terracotta, brass, plastic and bronze","51,5 x 29,5 x 7 cm",Little Theaters,,,,1974_45.jpg,11264,1264,publish
catalogo,11266,1972 77,Tema e variazioni V. Variazione n. 2 / (Theme and Variations V. Variation No. 2),1972 (1982),brass,"52,5 x 13 x 7,5 cm",Sculptures,,,    ,1972_77.jpg,11266,1266,publish
catalogo,11268,1971 34 ,L'amore / (The Love),1971,stainless steel  ,180 x 50 x 50 cm,Sculptures,,,Edition of 3 + 1 AP,1971_34_.jpg,11268,1268,publish
catalogo,11269,1971 58,Tre tempi / (Three Times),1971,stainless steel and brass,180 x 180 x 40 cm,Sculptures,,, ,1971_58.jpg,11269,1269,publish
catalogo,11273,1985 5,Sera d'estate / (Summer Evening),1985,"brass, fabric, plaster, refractory and painted paper",57 x 51 x 30 cm,Sculptures,,, ,1985_5.jpg,11273,1273,publish
catalogo,11274,1985 14,Fantasia schematica (Da un disegno del 1967) / Schematic Fantasy (From a 1967 Drawing),1985,brass  ,"25 x 25 x 8,5 cm",Sculptures,,,Edition of 5 + 1 AP,1985_14.jpg,11274,1274,publish
catalogo,11275,1973 54,Due curve / (Two Curves),1973,brass ,44 x 22 x 21 cm,Sculptures,,,,1973_54.jpg,11275,1275,publish
catalogo,11276,1973 21,La luna al sole (The Moon under the Sun),1973,gold,43 x 15 x 7 cm,Sculptures,,,Edition of 3 + 1 AP,1973_21.jpg,11276,1276,publish
catalogo,11277,1971 72,Contrappunto VII / (Counterpoint VII),1971 (1986),brass  ,50 x 50 x 13 cm,Sculptures,,,Edition of 4,1971_72.jpg,11277,1277,publish
catalogo,11280,1973 24 ,Contrappunto catenelle / (Counterpoint Little Chains),1973,gold,40 x 40 x 15 cm ,Sculptures,,,Edition of 3 + 1 AP,1973_24_.jpg,11280,1280,publish
catalogo,11286,1979 4,La ballata del cervo / (The Ballad of the Deer),1979,"painted terracotta, glazed ceramic, wool, brass and fabric","37,5 x 32 x 7 cm",Little Theaters,,,,1979_4.jpg,11286,1286,publish
catalogo,11289,1972 65,Canone variato III / (Varied Canon III),1972,gold on stainless steel base,22 x 80 x 40 cm,Sculptures,,,Edition of 5 + 1 AP,1972_65.jpg,11289,1289,publish
catalogo,11292,1977 25,Da Shakespeare / (From Shakespeare),1977,brass and painted fabric,"88,3 x 69,5 x 36 cm",Sculptures,,,,1977_25.jpg,11292,1292,publish
catalogo,11293,1974 38,Il mare / (The Sea),1974,"painted terracotta, paper and brass","52,3 x 34,5 x 8,5 cm",Little Theaters,,,,1974_38.jpg,11293,1293,publish
catalogo,11302,1968 20,Scultura A (I pendoli) / Sculpture A (The Pendulums),1968,stainless steel  ,200 x 76 x 50 cm,Sculptures,,,8 Editions,1968_20.jpg,11302,1302,publish
catalogo,11315,1966 18,La pioggia / (The Rain),1966 (1972),brass,180 x 105 x 60 cm,Sculptures,,,,1966_18.jpg,11315,1315,publish
catalogo,11318,1968 11,La rivoluzione dei poveri (The Revolution of the Poor),1968,brass and painted fabric,134 x 100 x 24 cm,Sculptures,,,,1968_11.jpg,11318,1318,publish
catalogo,11319,1981 1,Il re negro e i nani / (The Black King and the Dwarfs),1981,"painted terracotta, glazed ceramic, plexiglass, brass, paper and plastic","32,5 x 33,2 x 7 cm",Little Theaters,,,,1981_1.jpg,11319,1319,publish
catalogo,11320,1978 48,Contrappunto XIII / (Counterpoint XIII),1978 (85),brass ,"60 x 37,5 x 11 cm",Sculptures,,,Edition of 4 + 1 AP,1978_48.jpg,11320,1320,publish
catalogo,11323,1969 11,Arte del contrappunto plastico n. 1 / (Art of the Plastic Counterpoint No. 1),1969,stainless steel  ,40 x 160 x 20 cm,Sculptures,,,Edition of 3 + 1 AP,1969_11.jpg,11323,1323,publish
catalogo,11324,1969 35/35.1,Scultura C (Infinito) / Sculpture C (Infinite),1969,stainless steel,"281,9 x 115,9 x 80 cm  ",Sculptures,,,Edition of 3 + 1 AP,1969_35/35.1.jpg,11324,1324,publish
catalogo,11325,1969 45,Contrappunto II / (Counterpoint II),1969 (circa 1970),stainless steel ,100 x 100 cm,Sculptures,,,Edition of 3 + 1 AP,1969_45.jpg,11325,1325,publish
catalogo,11327,1969 57,Contrappunto II / (Counterpoint II),1969 (1984),brass ,"50 x 50 x 10,5 cm",Sculptures,,,Editions of 4,1969_57.jpg,11327,1327,publish
catalogo,11328,1971 19,L'uccello profeta / (The Bird Prophet),1971,brass and painted fabric,107 x 90 x 31 cm,Sculptures,,, ,1971_19.jpg,11328,1328,publish
catalogo,11329,1971 47,La forestina / (The Small Forest),1971,stainless steel,"60 x 35,8 x 35,8 cm",Sculptures,,,Edition of 4,1971_47.jpg,11329,1329,publish
catalogo,11331,1970 42,Contrappunto IV / (Counterpoint IV),1970 (1971),stainless steel  ,100 x 100 x 28 cm,Sculptures,,,Edition of 3 + 1 AP,1970_42.jpg,11331,1331,publish
catalogo,11332,1971 5B,Bassorilievo Rete / (Bas relief Net),1971,stainless steel ,134 x 101 x 29 cm,bas reliefs,metals,,Edition of 3 + 1 AP,1971_5B.jpg,11332,1332,publish
catalogo,11333,1978 41,Le campane / (The Bells),1978,brass  ,20 x 20 x 15 cm,Sculptures,,,Edition of 5,1978_41.jpg,11333,1333,publish
catalogo,11334,1971 69,Contrappunto VIII / (Counterpoint VIII),1971 (1981),ferro,500 x 2000 x 525 cm,Sculptures,,,,1971_69.jpg,11334,1334,publish
catalogo,11335,1972 1,La chioma di Berenice / (Berenice's Mane),1972,brass,80 x 37 x 26 cm,Sculptures,,,,1972_1.jpg,11335,1335,publish
catalogo,11336,1972 38,Scala cromatica discendente per corno / (Descending Chromatic Scale for Horn),1972,brass and painted paper,71 x 19 x 8 cm,Sculptures,,,,1972_38.jpg,11336,1336,publish
catalogo,11337,1972 50,Stendardo per il deserto / (Standard for the Desert),1972,brass and fabric,250 x 160 x 90 cm,Sculptures,,,,1972_50.jpg,11337,1337,publish
catalogo,11338,1972 62,Contrappunto semplice / (Simple Counterpoint) ,1972,stainless steel,84 x 120 x 40 cm,Sculptures,,,,1972_62.jpg,11338,1338,publish
catalogo,11339,1972 81,Contrappunto libero / (Free Counterpoint),1972 (1985),brass,106 x 30 x 30 cm,Sculptures,,,,1972_81.jpg,11339,1339,publish
catalogo,11341,1973 2,Schematica / (Schematic),1973,brass,111 x 105 x 17 cm,Sculptures,,,,1973_2.jpg,11341,1341,publish
catalogo,11342,1973 15,Notte africana / (African Night),1973,brass and painted paper,100 x 48 x 38 cm,Sculptures,,,,1973_15.jpg,11342,1342,publish
catalogo,11345,1971 65,La superbia (Disequilibrio equilibrato) / The Pride ( The Balanced Disequilibrium),1971 (1973),stainless steel  ,215 x 76 x 42 cm,Sculptures,,,Edition of 3,1971_65.jpg,11345,1345,publish
catalogo,11347,1973 29,I magnifici sette / (The Magnificent Seven),1973,gold on stainless steel base,"24,5 x 55 x 18 cm",Sculptures,,,Edition of 3 + 1 AP,1973_29.jpg,11347,1347,publish
catalogo,11348,1973 32,La neve / (The Snow),1973,brass and fabric,64 x 53 x 46 cm,Sculptures,,,,1973_32.jpg,11348,1348,publish
catalogo,11349,1973 74,Contrappunto piano / (Plane Counterpoint),1973,brass  ,Edition from 1/20 to 20/20: 48 x 140 x 10 cm; Edition from 21/69 to 69/69: 54 x 160 x 11 cm; Edition from 70/70 to 99/99: 62 x 180 x 12 cm,Sculptures,,,Edition of 99 + 5 AP ,1973_74.jpg,11349,1349,publish
catalogo,11350,1973 77,Due curve / (Two Curves),1973 (1974),stainless steel  ,132 x 66 x 63 cm,Sculptures,,,Edition of 3 ,1973_77.jpg,11350,1350,publish
catalogo,11352,1974 30,Gran pavese / (Bunting),1974,brass and fabric,"42 x 33 x 5,5 cm",Sculptures,,,,1974_30.jpg,11352,1352,publish
catalogo,11354,1975 1,Île Joyeuse / (The Joyful Island),1975,brass and fabic,205 x 110 x 40 cm,Sculptures,,,,1975_1.jpg,11354,1354,publish
catalogo,11355,1975 24,Viaggio delle muse / (Journey of the Muses),1975,brass,150 x 71 x 46 cm,Sculptures,,,,1975_24.jpg,11355,1355,publish
catalogo,11356,1975 29,La belle jardinière / (The Beautiful Gardening Woman),1975,"brass, painted paper, glazed ceramic",118 x 45 x 45 cm,Sculptures,,,,1975_29.jpg,11356,1356,publish
catalogo,11357,1975 63,Contrappunto XII / (Counterpoint XII),1975 (84),brass ,50 x 50 x 19 cm,Sculptures,,,Edition of 4,1975_63.jpg,11357,1357,publish
catalogo,11358,1968 18,Negativo / (Negative),1968,painted terracotta and brass,"25,5 x 44 x 7,8 cm",Little Theaters,,,,1968_18.jpg,11358,1358,publish
catalogo,11361,1976 27,Luna nascente / (Rising Moon),1976,brass,28 x 17 x 8 cm,Sculptures,,,Edition of 4,1976_27.jpg,11361,1361,publish
catalogo,11362,1976 31,Le sorelle / (The Sisters),1976,brass and painted paper,58 x 20 x 10 cm,Sculptures,,,   ,1976_31.jpg,11362,1362,publish
catalogo,11363,1976 40,Aurora o tramonto? / (Sunrise or Sunset?),1976,"painted wood, brass and painted plaster","40 x 80 x 8,5 cm",Little Theaters,,,,1976_40.jpg,11363,1363,publish
catalogo,11364,1976 62,I luoghi deputati / (The Dedicated Places),circa 1976,copper,each element: (A) 450 x 118 x 60 cm; (B )260 x 236 x 80 cm; (C) 448 x 70 x 55 cm; (D) 454 x 140 x 45 cm; (E) 655 x 100 x 130 cm; (F) 374 x 197 x 180 cm,Sculptures,,,,1976_62.jpg,11364,1364,publish
catalogo,11365,1977 3,Il riposo degli dei / (The Rest of Gods),1977,brass,50 x 105 x 33 cm,Sculptures,,,,1977_3.jpg,11365,1365,publish
catalogo,11367,1978 1,Ifigenia / (Iphigenia),1978,"brass, fabric and bronze",61 x 110 x 28 cm,Sculptures,,, ,1978_1.jpg,11367,1367,publish
catalogo,11368,1974 31,Contrappunto XI / (Counterpoint XI),1974,stainless steel ,100 x 100 x 30 cm,Sculptures,,,Edition of 3,1974_31.jpg,11368,1368,publish
catalogo,11369,1979 1,Piccolo museo sull'acqua / (Little Museum on the Water),1979,"brass, painted terracotta, painted paper and stainless steel",41 x 74 x 13 cm,Sculptures,,,,1979_1.jpg,11369,1369,publish
catalogo,11370,1979 11,Zefiro torna e il bel tempo rimena… / (Zephyr returns and brings Fair Weather),1979,brass,70 x 60 x 20 cm,Sculptures,,, ,1979_11.jpg,11370,1370,publish
catalogo,11371,1979 16,Vento nel capanno / (Wind in the Hut),1979,brass,77 x 47 x 40 cm,Sculptures,,,,1979_16.jpg,11371,1371,publish
