post_type,post_id,codice_electa,post_title,anno_opera,tax_materiali,misure_opera,tax_tipologia_opera,tax_tipo_opera,tax_subtipo_opera,esemplari_opera,file_immagine,id_import,codice_opera,post_status
catalogo,12757,VA 283,Vaso / (Vase),circa 1948,glazed polychrome ceramic ,h. 44 x Ø 28 cm,ceramics,Vases,umbrella stand,,VA_283.jpg,12757,2757,publish
catalogo,12796,CC 2,Coppa / (Bowl),circa 1945 ,glazed polychrome ceramic ,28 x Ø 17 cm ,Ceramics,Bowls,,,CC_2.jpg,12796,2796,publish
catalogo,12834,AC 001,Acquasantiera / (Stoup),1950,glazed polychrome ceramic ,18 x 17 x 7 cm,ceramics,sacred,,,AC_001.jpg,12834,2834,publish
catalogo,12850,ONU 004,Bambini / (Children),1950,glazed ceramic,9 x 9 x 9 cm,ceramics,Onu ,,,ONU_004.jpg,12850,2850,publish
catalogo,12851,ONU 005,Bambini / (Children),1950,glazed ceramic,7 x 11 x 4 cm,ceramics,Onu,,,ONU_005.jpg,12851,2851,publish
catalogo,12852,ONU 006,Bambini / (Children),1950,glazed polychrome ceramic ,8 x 15 x 5 cm,ceramics,Onu ,,,ONU_006.jpg,12852,2852,publish
catalogo,12871,ONU 024,Bambini / (Children),1950,glazed polychrome ceramic ,23 x 18 x 7 cm,ceramics,Onu,,,ONU_024.jpg,12871,2871,publish
catalogo,12877,ONU 029,Bambini / (Children),1950,glazed ceramic,16 x 17 cm,ceramics,Onu,,,ONU_029.jpg,12877,2877,publish
catalogo,12882,ONU 034,Bambini / (Children),1950,glazed ceramic,18 x 17 cm.,ceramics,Onu,,,ONU_034.jpg,12882,2882,publish
catalogo,12973,CR 004,Cartoccio / (Cartoccio Bowl),circa 1930 ,glazed polychrome ceramic ,"25,5 x 38 x 35 cm",Ceramics,cartoccio,,,CR_004.jpg,12973,2973,publish
catalogo,12978,CR 005,Cartoccio / (Cartoccio Bowl),circa 1930 ,glazed ceramic,"24,5 x 34 x 28 cm",Ceramics,cartoccio,,,CR_005.jpg,12978,2978,publish
catalogo,12979,CR 006,Cartoccio / (Cartoccio Bowl),circa 1930 ,glazed polychrome ceramic                                                                                                                                                                                                                          ,30 x 25 cm,Ceramics,cartoccio,,,CR_006.jpg,12979,2979,publish
catalogo,12990,BE 019,Cavallino / (Little Horse),circa 1950 ,glazed ceramic,"23,5 x 6 x 15 cm",Ceramics,Animals,,,BE_019.jpg,12990,2990,publish
catalogo,12992,BE 020,Cavallino / (Little Horse),circa 1950 ,glazed ceramic,"23,5 x 15 x 8,2 cm",Ceramics,Animals,,,BE_020.jpg,12992,2992,publish
catalogo,12996,BE 024,Cavallino / (Little Horse),circa 1950 ,glazed polychrome ceramic                                                                                                                                                                                                                          ,19 x 13 x 5 cm.,Ceramics,Animals,,,BE_024.jpg,12996,2996,publish
catalogo,12998,ONU 042,Bambini / (Children),1950,glazed polychrome ceramic ,"13 x 17,5 cm",ceramics,Onu,,,ONU_042.jpg,12998,2998,publish
catalogo,13009,BE 037,Cavallino / (Little Horse),circa 1950 ,glazed polychrome ceramic                                                                                                                                                                                                                       ,"26,5 x 17 cm",ceramics,Animals,,,BE_037.jpg,13009,3009,publish
catalogo,13019,VA 353,Vaso / (Vase),circa 1945 ,glazed polychrome ceramic ,43 x 29 x 27 cm,ceramics,vases,umbrella stand, ,VA_353.jpg,13019,3019,publish
catalogo,13040,BE 059,Gallo / (Rooster),circa 1950,glazed polychrome ceramic ,26 x 15 x 13 cm,ceramics,Animals,,,BE_059.jpg,13040,3040,publish
catalogo,13041,BE 060,Gallo / (Rooster),circa 1950,glazed polychrome ceramic                                                                                                                                                                                                                           ,23 x 13 x 10 cm,ceramics,Animals,,,BE_060.jpg,13041,3041,publish
catalogo,13056,BE 075,Leone / (Lion),circa 1945 ,glazed polychrome ceramic ,6 x 10 cm,ceramics,Animals,,,BE_075.jpg,13056,3056,publish
catalogo,13087,BE 076,Tricheco / (Walrus),1932,glazed ceramic                                                                                                                                                                                                              ,"38,5 x 27,5 x15 cm",ceramics,Animals,,,BE_076.jpg,13087,3087,publish
catalogo,13088,BE 077,Tricheco / (Walrus),1930,glazed ceramic                                                                                                                                                                                                              ,"41 x 12,5 x 25,5",ceramics,Animals,,,BE_077.jpg,13088,3088,publish
catalogo,13089,BE 078,Lama / (Llama),1930,glazed ceramic                                                                                                                                                                                                              ,"20,5 x 5 x 12,5 cm",ceramics,Animals,,,BE_078.jpg,13089,3089,publish
catalogo,13090,BE 079,Pesce / (Fish),circa 1930,glazed ceramic                                                                                                                                                                                                              ,"17,5 x 39,5 x 12 cm",ceramics,Animals,,,BE_079.jpg,13090,3090,publish
catalogo,13091,BE 080,Pesce / (Fish),circa 1930,glazed ceramic                                                                                                                                                                                                              ,18 x 44 x 11 cm.,ceramics,Animals,,,BE_080.jpg,13091,3091,publish
catalogo,13146,Ocl 011,Collana / (Necklace),1950,glazed ceramic                                                                                                                                                                                                              ,,ceramics,jewellery,,,Ocl_011.jpg,13146,3146,publish
catalogo,13147,Ocl 012,Collana / (Necklace),1950,glazed ceramic                                                                                                                                                                                                              ,,ceramics,jewellery,,,Ocl_012.jpg,13147,3147,publish
catalogo,13188,BE 085,Il babbuino e le bocce / (The Baboon and the Boules),circa 1930 ,porcelain (celadon),"18,2 x 16,5 cm",ceramics,Animals,,,BE_085.jpg,13188,3188,publish
catalogo,13312,TAV 49 001a,Senza titolo / (Untitled) ,circa 1949,glazed polychrome ceramic ,58 x 38 cm,Ceramics,others,,,TAV_49_001a.jpg,13312,3312,publish
catalogo,13313,TAV 49 001b,Senza titolo / (Untitled) ,1949,glazed polychrome ceramic ,58 x 38 cm,Ceramics,others,,,TAV_49_001b.jpg,13313,3313,publish
catalogo,13314,TAV 49 002_a,Senza titolo / (Untitled) ,1949,glazed polychrome ceramic ,58 x 38 cm,Ceramics,others,,  ,TAV_49_002_a.jpg,13314,3314,publish
catalogo,13315,TAV 49 002_b,Senza titolo / (Untitled) ,1949,glazed polychrome ceramic ,58 x 38 cm,Ceramics,others,, ,TAV_49_002_b.jpg,13315,3315,publish
catalogo,13316,TAV 49 002_c,Senza titolo / (Untitled) ,1949,glazed polychrome ceramic ,58 x 38 cm,Ceramics,others,, ,TAV_49_002_c.jpg,13316,3316,publish
catalogo,13317,TAV 49 002_d,Senza titolo / (Untitled),1949,glazed polychrome ceramic ,58 x 38 cm,Ceramics,others,, ,TAV_49_002_d.jpg,13317,3317,publish
catalogo,13318,TAV 49 002_e,Senza titolo / (Untitled),1949,glazed polychrome ceramic ,58 x 38 cm,Ceramics,others,, ,TAV_49_002_e.jpg,13318,3318,publish
catalogo,13319,TAV 49 002_f,Senza titolo / (Untitled),1949,glazed polychrome ceramic ,58 x 38 cm,Ceramics,others,, ,TAV_49_002_f.jpg,13319,3319,publish
catalogo,13320,TAV 49 002_g,Senza titolo / (Untitled),1949,glazed polychrome ceramic ,58 x 38 cm,Ceramics,others,, ,TAV_49_002_g.jpg,13320,3320,publish
catalogo,13321,TAV 49 002_h,Senza titolo / (Untitled),1949,glazed polychrome ceramic ,58 x 38 cm,Ceramics,others,,,TAV_49_002_h.jpg,13321,3321,publish
catalogo,13350,VA 358,Vaso / (Vase),circa 1940 ,terracotta and white enamel,h. 23 x 12 cm,Ceramics,others,,,VA_358.jpg,13350,3350,publish
catalogo,13394,T 50 004,Senza titolo / (Untitled) ,1950,"watercolour, pastel and burnt paper collage on paper",996 x 696 mm,works on paper/canvas,mixed media,,,T_50_004.jpg,13394,3394,publish
catalogo,13395,T 50 007,Senza titolo / (Untitled) ,1950,"watercolour, pastel, burn marks and burnt paper collage on paper",700 x 1000 mm,works on paper/canvas,mixed media,,,T_50_007.jpg,13395,3395,publish
catalogo,13431,T 46 001,Orfeo / (Orpheus),circa 1946,polychrome wax crayon and charcoal on paper ,703 x 1000 mm,works on paper/canvas,mixed media,,,T_46_001.jpg,13431,3431,publish
catalogo,13432,T 46 002,Orfeo / (Orpheus),circa 1946,polychrome wax crayon on paper ,703 x 1000 mm,works on paper/canvas,mixed media,,,T_46_002.jpg,13432,3432,publish
catalogo,13443,T 50 006,Senza titolo / (Untitled) ,1950,"tempera, polychrome pastel and oil on cardboard",700 x 1000 mm,works on paper/canvas,mixed media,,,T_50_006.jpg,13443,3443,publish
catalogo,13603,TZO 1950 112,Senza titolo / (Untitled) ,circa 1948,"tempera, ink and pencil on paper",482 x  661 mm,works on paper/canvas,paintings,,,TZO_1950_112.jpg,13603,3603,publish
catalogo,13604,T 48 005,Senza titolo / (Untitled) ,circa 1948,tempera on cardboard,472 x 700 mm,works on paper/canvas,mixed media ,,,T_48_005.jpg,13604,3604,publish
catalogo,13605,TZO 1950 114,Senza titolo / (Untitled) ,circa 1948,mixed media on paper,440 x 660 mm,works on paper/canvas,paintings,,,TZO_1950_114.jpg,13605,3605,publish
catalogo,13606,TZO 1950 113,Senza titolo / (Untitled),circa 1948,"tempera, watercolour, pencil and ink on paper",415 x 664 mm,works on paper/canvas,paintings,,,TZO_1950_113.jpg,13606,3606,publish
catalogo,13608,DIS 35 001,Disegno / (Drawing),1935,pencil on paper ,308 x 237 mm,works on paper/canvas,drawings,,   ,DIS_35_001.jpg,13608,3608,publish
catalogo,13609,DIS 34 002,Disegno / (Drawing),1934,pencil on paper ,346 x 246 mm,works on paper/canvas,drawings,, ,DIS_34_002.jpg,13609,3609,publish
catalogo,13610,DIS 35 003,Disegno / (Drawing),1935,pencil on paper ,287 x 187 mm,works on paper/canvas,drawings,, ,DIS_35_003.jpg,13610,3610,publish
catalogo,13611,DIS 35 005,Disegno / (Drawing),1935,pencil on paper ,337 x 225 mm,works on paper/canvas,drawings,, ,DIS_35_005.jpg,13611,3611,publish
catalogo,13612,DIS 35 012,Disegno / (Drawing),1935,pencil on paper ,224 x 193 mm,works on paper/canvas,drawings,,  ,DIS_35_012.jpg,13612,3612,publish
catalogo,13613,DIS 35 007,Disegno / (Drawing),1935,pencil on music paper ,332 x 233 mm,works on paper/canvas,drawings,, ,DIS_35_007.jpg,13613,3613,publish
catalogo,13614,DIS 33 008,Disegno / (Drawing),1933,pencil on paper ,215 x 150 mm,works on paper/canvas,drawings,,,DIS_33_008.jpg,13614,3614,publish
catalogo,13638,DIS 33 001,Disegno / (Drawing),1933,conté and sanguine pencil on paper ,306 x 209 mm,works on paper/canvas,drawings,,,DIS_33_001.jpg,13638,3638,publish
catalogo,13664,DIS 35 015,Disegno / (Drawing),1935,pencil on paper ,335 x 220 mm,works on paper/canvas,drawings,,,DIS_35_015.jpg,13664,3664,publish
catalogo,13665,DIS 34 016,Disegno / (Drawing),1934,pencil on paper ,225 x 190 mm,works on paper/canvas,drawings,,,DIS_34_016.jpg,13665,3665,publish
catalogo,13666,DIS 33 010,Disegno / (Drawing),1933,conté pencil on tissue paper,277 x 217 mm,works on paper/canvas,drawings,, ,DIS_33_010.jpg,13666,3666,publish
catalogo,13667,DIS 34 007,Disegno / (Drawing),1934,pencil on paper,"312 x 200 mm; frame 63 x 53,5 cm",works on paper/canvas,drawings,, ,DIS_34_007.jpg,13667,3667,publish
catalogo,13802,BE 087,Cavallino / (Little Horse),circa 1950,glazed ceramic,,Ceramics,Animals,,,BE_087.jpg,13802,3802,publish
catalogo,13860,1945 49,Senza titolo / (Untitled),circa 1945 ,terracotta,"22 x 7,5 x 10 cm",Sculptures,,,,1945_49.jpg,13860,3860,publish
catalogo,13871,BE 088,Sol leone / (Sun Lion),circa 1944 ,terracotta,"8,5 x 10 x 8 cm",ceramics,Animals,,,BE_088.jpg,13871,3871,publish
catalogo,13874,BE 089,Sol leone / (Sun Lion),circa 1944,terracotta,5 x 6 x 5 cm,ceramics,Animals,,,BE_089.jpg,13874,3874,publish
catalogo,13875,BE 090,Sol leone / (Sun Lion),circa 1944 ,terracotta,"13 x 19,5 x 16 cm",ceramics,Animals,,,BE_090.jpg,13875,3875,publish
catalogo,13876,BE 092,Sol leone / (Sun Lion),circa 1944,terracotta,"8 x 12,5 x 8 cm",ceramics,Animals,,,BE_092.jpg,13876,3876,publish
catalogo,13877,BE 093,Sol leone / (Sun Lion),circa 1945,terracotta,7 x 11 x 7 cm,ceramics,Animals,,,BE_093.jpg,13877,3877,publish
catalogo,13878,BE 094,Sol leone / (Sun Lion),circa 1945,terracotta,13 x 14 x 15 cm,ceramics,Animals,,,BE_094.jpg,13878,3878,publish
catalogo,13879,BE 095,Sol leone / (Sun Lion),circa 1947,terracotta,9 x 14 x 8 cm,ceramics,Animals,,,BE_095.jpg,13879,3879,publish
catalogo,13882,BE 097,Sol leone / (Sun Lion),circa 1947,terracotta,"13,5 x 21 x 14 cm",ceramics,Animals,,,BE_097.jpg,13882,3882,publish
catalogo,13884,BE 091,Sol leone / (Sun Lion),circa 1944,terracotta,"7,5 x 10,5 x 7 cm",ceramics,Animals,,,BE_091.jpg,13884,3884,publish
catalogo,13887,KF 011,Tazzina da caffè / (Coffee Cup),1950,glazed polychrome ceramic,"saucer: Ø 11,7 cm; cup: h. 7 cm",Ceramics,coffee and tea set,,,KF_011.jpg,13887,3887,publish
catalogo,13959,BE 101,Cavallino / (Little Horse),circa 1950,terracotta,20 x 18 x 8 cm,ceramics,Animals,,,BE_101.jpg,13959,3959,publish
catalogo,13960,BE 102,Cavallino / (Little Horse),circa 1950,terracotta,"20 x 14,3 x 6 cm",ceramics,Animals,,,BE_102.jpg,13960,3960,publish
catalogo,13961,BE 103,Sol leone / (Sun Lion),circa 1947,terracotta,"11,5 x 10 x 23 cm",ceramics,Animals,,,BE_103.jpg,13961,3961,publish
catalogo,13971,1943 29,Senza titolo / (Untitled),circa 1943,clay ,"27 x 15 x 12,5 cm",Sculptures,,,,1943_29.jpg,13971,3971,publish
catalogo,13974,1944 5,Senza titolo / (Untitled),circa 1944,terracotta,18 x 13 x 12 cm,Sculptures,,,,1944_5.jpg,13974,3974,publish
catalogo,13976,1933 28,La cena in Emmaus / (The Supper at Emmaus) ,circa 1933,terracotta,85 x 52 x 35 cm,Sculptures,,,,1933_28.jpg,13976,3976,publish
catalogo,14022,DIS 28 005,Disegno / (Drawing),1928,pencil on paper,"32,5 x 23,5 cm",works on paper/canvas,drawings,, ,DIS_28_005.jpg,14022,4022,publish
catalogo,14023,DIS 29 006,Disegno / (Drawing),1929,"black, brown and orange wax crayon, black pen, white tempera and pencil on paper","33,8 x 24,1 cm",works on paper/canvas,drawings,,  ,DIS_29_006.jpg,14023,4023,publish
catalogo,14024,DIS 32 006,Disegno / (Drawing),1932,pencil and watercolour on tissue paper,"31,4 x 20,9 cm",works on paper/canvas,drawings,, ,DIS_32_006.jpg,14024,4024,publish
catalogo,14027,DIS 30 001,La visitazione / (The Visitation),1930,pencil and black wax crayon on paper,"29,2 x 24,2 cm",works on paper/canvas,drawings,, ,DIS_30_001.jpg,14027,4027,publish
catalogo,14028,DIS 30 010,La visitazione / (The Visitation),1930,pencil and india ink on paper,"28,1 x 22,3 cm",works on paper/canvas,drawings,,,DIS_30_010.jpg,14028,4028,publish
catalogo,14029,DIS 34 013,"Disegno - Progetto per scultura ""Paesaggio dimenticato"" / (Drawing - Project for Sculpture ""Forgotten Landscape"")",1934,pencil on paper,"31 x 21,5 cm",works on paper/canvas,drawings,, ,DIS_34_013.jpg,14029,4029,publish
catalogo,14096,T 50 002,Senza titolo / (Untitled),1950,tempera and polychrome pastel on paper mounted on canvas ,600 x 700 mm,works on paper/canvas,mixed media,,,T_50_002.jpg,14096,4096,publish
catalogo,14097,T 50 003,Senza titolo / (Untitled),1950,"watercolour, tempera, pastel and collage on paper mounted on canvas ",500 x 700 mm,works on paper/canvas,mixed media,,,T_50_003.jpg,14097,4097,publish
catalogo,14115,DIS 32 012,Disegno / (Drawing),1932,conté pencil on paper,290 x 228 mm,works on paper/canvas,drawings,,,DIS_32_012.jpg,14115,4115,publish
catalogo,14158,T 45 002,Senza titolo / (Untitled),circa 1945 ,colour pastel and pencil on paper,480 x 695 mm,works on paper/canvas,mixed media,,,T_45_002.jpg,14158,4158,publish
catalogo,14438,T 48 007,Senza titolo / (Untitled),circa 1948 ,oil on canvas,600 x 800 mm,works on paper/canvas,mixed media,,,T_48_007.jpg,14438,4438,publish
catalogo,14495,DIS 26 008,Disegno / (Drawing),1926,pencil on paper,283 x 224 mm,works on paper/canvas,drawings,,  ,DIS_26_008.jpg,14495,4495,publish
catalogo,14499,DIS 28 014,Disegno / (Drawing),1928,ink on paper,278 x 219 mm,works on paper/canvas,drawings,,  ,DIS_28_014.jpg,14499,4499,publish
catalogo,14500,DIS 28 017,Disegno / (Drawing),1928,pastel and conté pencil on paper,296 x 208 mm,works on paper/canvas,drawings,, ,DIS_28_017.jpg,14500,4500,publish
catalogo,14506,DIS 28 018,Teatrino / (Little Theater),1928,pencil on paper,288 x 208 mm,works on paper/canvas,drawings,, ,DIS_28_018.jpg,14506,4506,publish
catalogo,14509,DIS 29 017,Disegno / (Drawing),1929,pencil on paper,285 x 225 mm,works on paper/canvas,drawings,,,DIS_29_017.jpg,14509,4509,publish
catalogo,14512,DIS 29 018,Disegno / (Drawing),1929,pencil and charcoal on paper,284 x 222 mm,works on paper/canvas,drawings,,,DIS_29_018.jpg,14512,4512,publish
catalogo,14531,DIS 24 004,Disegno / (Drawing),1924,pencil on paper,280 x 216 mm,works on paper/canvas,drawings,, ,DIS_24_004.jpg,14531,4531,publish
catalogo,14532,DIS 26 005,"Hermes, Euridice, Orfeo / (Hermes, Eurydice, Orpheus)",1926,brown wax crayon on paper ,298 x 213 mm ,works on paper/canvas,drawings,, ,DIS_26_005.jpg,14532,4532,publish
catalogo,14533,DIS 26 007,Beati i morti / (Blessed Dead),1926,pencil and ink on paper,284 x 224 mm,works on paper/canvas,drawings,, ,DIS_26_007.jpg,14533,4533,publish
catalogo,14534,DIS 26 010,Disegno / (Drawing),1926,pencil on paper,284 x 222 mm,works on paper/canvas,drawings,,  ,DIS_26_010.jpg,14534,4534,publish
catalogo,14567,1933 30,La conversazione - Nudo di donna seduto / (The Conversation - Seated Nude Woman) ,1933,bronze on rough stone ,164 x 58 x 60 cm,sculptures,,,,1933_30.jpg,14567,4567,publish
catalogo,14882,DIS 29 002,Disegno / (Drawing) ,1929,grease pencil on paper,320 x 240 mm,works on paper/canvas,drawings,, ,DIS_29_002.jpg,14882,4882,publish
catalogo,14991,DIS 28 011,Disegno / (Drawing) ,circa 1928 ,pencil and black wax crayon on paper,250 x 358 mm,works on paper/canvas,drawings,,  ,DIS_28_011.jpg,14991,4991,publish
catalogo,14993,DIS 30 002,Orfeo / (Orpheus),1930,black wax crayon on paper,295 x 207 mm,works on paper/canvas,drawings,,  ,DIS_30_002.jpg,14993,4993,publish
catalogo,14994,DIS 26 009,Disegno / (Drawing) ,1926,pencil and charcoal on paper,280 x 225 mm,works on paper/canvas,drawings,,  ,DIS_26_009.jpg,14994,4994,publish
catalogo,14995,DIS 34 009,Disegno / (Drawing) ,1934,pencil on paper,311 x 214 mm,works on paper/canvas,drawings,, ,DIS_34_009.jpg,14995,4995,publish
catalogo,14996,DIS 27 003,Disegno / (Drawing) ,1927,pencil and brown india ink on paper,285 x 223 mm,works on paper/canvas,drawings,, ,DIS_27_003.jpg,14996,4996,publish
catalogo,14997,DIS 35 004,Disegno / (Drawing) ,1935,pencil on paper,340 x 230 mm,works on paper/canvas,drawings,, ,DIS_35_004.jpg,14997,4997,publish
catalogo,14999,DIS 30 008,Disegno / (Drawing) ,1930,pencil and pastel on paper ,291 x 232 mm,works on paper/canvas,drawings,, ,DIS_30_008.jpg,14999,4999,publish
catalogo,15000,DIS 32 001,Disegno / (Drawing) ,1932,pencil on tissue paper,274 x 215 mm,works on paper/canvas,drawings,, ,DIS_32_001.jpg,15000,5000,publish
catalogo,15205,1948 14,Testina / (Little Head) ,circa 1948,terracotta (detail),4 x 3 cm,sculptures,,,,1948_14.jpg,15205,5205,publish
catalogo,15306,T 51 002,I Viaggi / (The Journeys),1951,"tempera, crayon and burn marks on paper",350 x 250 mm,works on paper/canvas,mixed media,,   ,T_51_002.jpg,15306,5306,publish
catalogo,15336,1945 52,Senza titolo / (Untitled),1945,"terracotta, powder coating glass",63 x 18 x 20 cm,Sculptures,,,,1945_52.jpg,15336,5336,publish
catalogo,15428,Ofr 016,Cornice / (Frame),1950,glazed polychrome ceramic,65 x 60 cm,ceramics,frames,,,Ofr_016.jpg,15428,5428,publish
catalogo,15606,1948 13,Testina / (Little Head),circa 1948,glazed ceramic (detail),7 x 5 cm,sculptures,,,   ,1948_13.jpg,15606,5606,publish
catalogo,15609,VA 388,Vaso / (Vase),1950,glazed polychrome ceramic,"50,7 x 12 x 11,4 cm",ceramics,vases,hourglass vase,,VA_388.jpg,15609,5609,publish
catalogo,15644,BE 109,Gallo / (Rooster),1950,glazed polychrome ceramic,"10,8 x 14 cm",ceramics,animals,,  ,BE_109.jpg,15644,5644,publish
catalogo,15781,1948 4Ba,Edicola Rossi / (Rossi Aedicule) ,1948,marble (outside bas relief); golden and glazed bronze (altarpiece),,bas reliefs,plaster/others,,,1948_4Ba.jpg,15781,5781,publish
catalogo,15800,1936 2,Madonna / (Madonna),1936,bronze (halo in brass),"49,5 x 12,5 x 9 cm;  base: 7,8 x 17 x 13,5 cm",Sculptures,,,     ,1936_2.jpg,15800,5800,publish
catalogo,15861,DIS 31 006,Allegoria / (Allegory),1931,watercolour ink on paper,240 x 252 mm,works on paper/canvas,drawings,,,DIS_31_006.jpg,15861,5861,publish
catalogo,15862,T 45 001,Senza titolo / (Untitled),1945,"pencil, ink, tempera and burn marks on paper",300 x 440 mm,works on paper/canvas,mixed media,,    ,T_45_001.jpg,15862,5862,publish
catalogo,15882,T 48 008,Senza titolo / (Untitled),circa 1948 ,polychrome ink and pencil on paper ,350 x 247 mm,works on paper/canvas,mixed media,, ,T_48_008.jpg,15882,5882,publish
catalogo,15926,DIS 34 017,Disegno / (Drawing),1934,pencil on paper ,380 x 280 mm,works on paper/canvas,drawings,,   ,DIS_34_017.jpg,15926,5926,publish
catalogo,15953,DIS 32 002,Disegno / (Drawing),1932,ink and pencil on tissue paper,279 x 217 mm,works on paper/canvas,drawings,, ,DIS_32_002.jpg,15953,5953,publish
catalogo,15954,DIS 33 021,Disegno / (Drawing),1933,pencil and ink on tissue paper,280 x 215 mm,works on paper/canvas,drawings,,  ,DIS_33_021.jpg,15954,5954,publish
catalogo,15955,DIS 32 007,Disegno / (Drawing),1932,pencil and red pastel on tissue paper,278 x 200 mm,works on paper/canvas,drawings,, ,DIS_32_007.jpg,15955,5955,publish
catalogo,15956,DIS 33 007,Disegno / (Drawing),1933,conté pencil on paper,215 x 150 mm,works on paper/canvas,drawings,, ,DIS_33_007.jpg,15956,5956,publish
catalogo,15957,DIS 32 011,Disegno / (Drawing),1932,pencil on tissue paper,300 x 210 mm,works on paper/canvas,drawings,, ,DIS_32_011.jpg,15957,5957,publish
catalogo,15958,DIS 33 005,Disegno / (Drawing),1933,pencil on paper,249 x 162 mm,works on paper/canvas,drawings,, ,DIS_33_005.jpg,15958,5958,publish
catalogo,15959,DIS 33 006,Disegno / (Drawing),1933,pencil on paper ,280 x 225 mm,works on paper/canvas,drawings,,  ,DIS_33_006.jpg,15959,5959,publish
catalogo,15961,DIS 33 009,Disegno / (Drawing),1933,conté pencil on paper,210 x 140 mm,works on paper/canvas,drawings,, ,DIS_33_009.jpg,15961,5961,publish
catalogo,15962,DIS 34 001,Disegno / (Drawing),1934,pencil on paper,280 x 195 mm,works on paper/canvas,drawings,, ,DIS_34_001.jpg,15962,5962,publish
catalogo,15963,DIS 34 004,Disegno / (Drawing),1934,conté pencil on paper ,240 x 190 mm,works on paper/canvas,drawings,, ,DIS_34_004.jpg,15963,5963,publish
catalogo,15964,DIS 33 011,Disegno / (Drawing),1933,pencil on paper,270 x 215 mm,works on paper/canvas,drawings,, ,DIS_33_011.jpg,15964,5964,publish
catalogo,15965,DIS 34 008,Disegno / (Drawing),1934,pencil on paper,270 x 190 mm,works on paper/canvas,drawings,, ,DIS_34_008.jpg,15965,5965,publish
catalogo,15966,DIS 34 011,Disegno / (Drawing),1934,pencil on paper,350 x 245 mm,works on paper/canvas,drawings,, ,DIS_34_011.jpg,15966,5966,publish
catalogo,15968,DIS 34 014,Disegno / (Drawing),1934,conté pencil on paper ,285 x 225 mm,works on paper/canvas,drawings,, ,DIS_34_014.jpg,15968,5968,publish
catalogo,15970,DIS 34 019,Disegno - Progetto per scultura / (Drawing - Project for Sculpture),1934,india ink on paper,260 x 223 mm,works on paper/canvas,drawings,,  ,DIS_34_019.jpg,15970,5970,publish
catalogo,15974,DIS 32 008,Disegno / (Drawing),1932,pencil and ink on paper,300 x 212 mm,works on paper/canvas,drawings,,  ,DIS_32_008.jpg,15974,5974,publish
catalogo,15975,DIS 34 022,Disegno / (Drawing),1934,pencil on paper,330 x 250 mm,works on paper/canvas,drawings,,,DIS_34_022.jpg,15975,5975,publish
catalogo,15977,DIS 33 012,Disegno / (Drawing),circa 1933 ,pencil on paper,300 x 205 mm,works on paper/canvas,drawings,,,DIS_33_012.jpg,15977,5977,publish
catalogo,15978,DIS 33 013,Disegno / (Drawing),1933,pencil on paper ,280 x 180 mm,works on paper/canvas,drawings,,,DIS_33_013.jpg,15978,5978,publish
catalogo,15980,DIS 36 005,Disegno / (Drawing),1936,pencil on paper,314 x 209 mm,works on paper/canvas,drawings,, ,DIS_36_005.jpg,15980,5980,publish
catalogo,15987,DIS 32 015,Disegno / (Drawing),1932,pencil on paper,"291 x 2,8 mm",works on paper/canvas,drawings,,  ,DIS_32_015.jpg,15987,5987,publish
catalogo,15993,DIS 33 018,Disegno / (Drawing),1933,pencil on paper ,200 x 145 mm,works on paper/canvas,drawings,,  ,DIS_33_018.jpg,15993,5993,publish
catalogo,15995,DIS 34 034,Disegno / (Drawing),1934,pencil on paper ,204 x 149 mm,works on paper/canvas,drawings,,  ,DIS_34_034.jpg,15995,5995,publish
catalogo,16007,DIS 35 006,Disegno / (Drawing),1935,pencil on paper ,212 x 333 mm,works on paper/canvas,drawings,,,DIS_35_006.jpg,16007,6007,publish
catalogo,16008,DIS 35 009,Disegno / (Drawing),1935,pencil on paper,235 x 205 mm,works on paper/canvas,drawings,, ,DIS_35_009.jpg,16008,6008,publish
catalogo,16009,DIS 35 010,Disegno / (Drawing),1935,pencil on paper,190 x 210 mm,works on paper/canvas,drawings,,,DIS_35_010.jpg,16009,6009,publish
catalogo,16010,DIS 35 014,Disegno / (Drawing),1935,pencil on paper,280 x 190 mm,works on paper/canvas,drawings,,,DIS_35_014.jpg,16010,6010,publish
catalogo,16012,DIS 36 002,Disegno / (Drawing),1936,pencil on paper,340 x 225 mm,works on paper/canvas,drawings,,,DIS_36_002.jpg,16012,6012,publish
catalogo,16013,DIS 25 008,Orfeo / (Orpheus),circa 1925 ,pencil and ink on paper,283 x 223 mm,works on paper/canvas,drawings,, ,DIS_25_008.jpg,16013,6013,publish
catalogo,16014,DIS 36 017,Disegno - Progetto per scultura / (Drawing - Project for Sculpture),1936,pencil and ink on paper,350 x 248 mm,works on paper/canvas,drawings,,,DIS_36_017.jpg,16014,6014,publish
catalogo,16015,DIS 32 013,Disegno - Progetto per scultura / (Drawing - Project for Sculpture),1932,black pencil on paper,290 x 227 mm,works on paper/canvas,drawings,, ,DIS_32_013.jpg,16015,6015,publish
catalogo,16018,T 46 003,Senza titolo / (Untitled),circa 1946 ,"pencil, watercolour and pastel on paper",350 x 500 mm,works on paper/canvas,mixed media,, ,T_46_003.jpg,16018,6018,publish
catalogo,16060,CT 273,Coppetta / (Little Bowl),1950,glazed polychrome ceramic,"6,4 x Ø 14,5 cm",ceramics,bowls,,,CT_273.jpg,16060,6060,publish
